order_id,store_id,order_date,order_time,sku,product_name,quantity
ORD-2026-01-12-S02-0001,STORE02,2026-01-12,19:49:06,SKU00001,Boeuf Oreille,4
ORD-2026-01-12-S02-0001,STORE02,2026-01-12,19:49:06,SKU00044,Bananes Lentement,4
ORD-2026-01-12-S02-0001,STORE02,2026-01-12,19:49:06,SKU00075,Couches Aide,3
ORD-2026-01-12-S02-0001,STORE02,2026-01-12,19:49:06,SKU00055,Conserves Inviter,3
ORD-2026-01-12-S02-0001,STORE02,2026-01-12,19:49:06,SKU00015,Crème Accuser,4
ORD-2026-01-12-S02-0001,STORE02,2026-01-12,19:49:06,SKU00049,Légumes surgelés Trésor,1
ORD-2026-01-12-S02-0001,STORE02,2026-01-12,19:49:06,SKU00003,Biscuits Part,5
ORD-2026-01-12-S02-0001,STORE02,2026-01-12,19:49:06,SKU00062,Huile Côté,5
ORD-2026-01-12-S02-0002,STORE02,2026-01-12,12:03:24,SKU00025,Conserves Problème,3
ORD-2026-01-12-S02-0002,STORE02,2026-01-12,12:03:24,SKU00009,Tomates Ami,5
ORD-2026-01-12-S02-0002,STORE02,2026-01-12,12:03:24,SKU00069,Glace Pain,2
ORD-2026-01-12-S02-0003,STORE02,2026-01-12,21:58:28,SKU00061,Savon Parent,2
ORD-2026-01-12-S02-0003,STORE02,2026-01-12,21:58:28,SKU00002,Crème Projet,4
ORD-2026-01-12-S02-0003,STORE02,2026-01-12,21:58:28,SKU00064,Pâtes Deviner,2
ORD-2026-01-12-S02-0003,STORE02,2026-01-12,21:58:28,SKU00065,Poisson pané Flot,3
ORD-2026-01-12-S02-0003,STORE02,2026-01-12,21:58:28,SKU00080,Confiture Poids,5
ORD-2026-01-12-S02-0003,STORE02,2026-01-12,21:58:28,SKU00043,Nettoyant Occasion,1
ORD-2026-01-12-S02-0003,STORE02,2026-01-12,21:58:28,SKU00005,Porc Étonner,2
ORD-2026-01-12-S02-0003,STORE02,2026-01-12,21:58:28,SKU00017,Soda Vol,2
ORD-2026-01-12-S02-0003,STORE02,2026-01-12,21:58:28,SKU00049,Légumes surgelés Trésor,3
ORD-2026-01-12-S02-0004,STORE02,2026-01-12,8:51:37,SKU00098,Lingettes Discuter,3
ORD-2026-01-12-S02-0004,STORE02,2026-01-12,8:51:37,SKU00072,Crevettes Autorité,4
ORD-2026-01-12-S02-0004,STORE02,2026-01-12,8:51:37,SKU00050,Oranges Terminer,4
ORD-2026-01-12-S02-0004,STORE02,2026-01-12,8:51:37,SKU00070,Dentifrice Rejoindre,5
ORD-2026-01-12-S02-0004,STORE02,2026-01-12,8:51:37,SKU00027,Poisson pané Flot,3
