order_id,store_id,order_date,order_time,sku,product_name,quantity
ORD-2026-01-12-S04-0001,STORE04,2026-01-12,19:27:38,SKU00066,Soda Peau,1
ORD-2026-01-12-S04-0001,STORE04,2026-01-12,19:27:38,SKU00043,Nettoyant Occasion,1
ORD-2026-01-12-S04-0002,STORE04,2026-01-12,21:14:02,SKU00044,Bananes Lentement,2
ORD-2026-01-12-S04-0002,STORE04,2026-01-12,21:14:02,SKU00097,Huile Curiosité,1
ORD-2026-01-12-S04-0002,STORE04,2026-01-12,21:14:02,SKU00051,Thé Tant,3
ORD-2026-01-12-S04-0002,STORE04,2026-01-12,21:14:02,SKU00032,Conserves Conscience,1
ORD-2026-01-12-S04-0002,STORE04,2026-01-12,21:14:02,SKU00002,Crème Projet,4
ORD-2026-01-12-S04-0002,STORE04,2026-01-12,21:14:02,SKU00027,Poisson pané Flot,4
ORD-2026-01-12-S04-0003,STORE04,2026-01-12,20:51:45,SKU00083,Miel Mode,5
ORD-2026-01-12-S04-0003,STORE04,2026-01-12,20:51:45,SKU00039,Crevettes Disparaître,4
ORD-2026-01-12-S04-0003,STORE04,2026-01-12,20:51:45,SKU00003,Biscuits Part,3
ORD-2026-01-12-S04-0003,STORE04,2026-01-12,20:51:45,SKU00019,Liquide vaisselle Baisser,4
ORD-2026-01-12-S04-0003,STORE04,2026-01-12,20:51:45,SKU00057,Lait Étrange,2
ORD-2026-01-12-S04-0003,STORE04,2026-01-12,20:51:45,SKU00042,Confiture Toit,2
ORD-2026-01-12-S04-0004,STORE04,2026-01-12,21:21:14,SKU00099,Poulet Gauche,3
ORD-2026-01-12-S04-0004,STORE04,2026-01-12,21:21:14,SKU00017,Soda Vol,5
ORD-2026-01-12-S04-0004,STORE04,2026-01-12,21:21:14,SKU00004,Saumon Comme,1
ORD-2026-01-12-S04-0004,STORE04,2026-01-12,21:21:14,SKU00023,Pâtes Inconnu,1
ORD-2026-01-12-S04-0004,STORE04,2026-01-12,21:21:14,SKU00081,Crème Pleurer,1
ORD-2026-01-12-S04-0004,STORE04,2026-01-12,21:21:14,SKU00067,Céréales Étranger,3
ORD-2026-01-12-S04-0004,STORE04,2026-01-12,21:21:14,SKU00048,Biscuits Avancer,1
ORD-2026-01-12-S04-0004,STORE04,2026-01-12,21:21:14,SKU00060,Savon Ramasser,1
ORD-2026-01-12-S04-0004,STORE04,2026-01-12,21:21:14,SKU00086,Éponges Manier,3
ORD-2026-01-12-S04-0004,STORE04,2026-01-12,21:21:14,SKU00049,Légumes surgelés Trésor,4
ORD-2026-01-12-S04-0005,STORE04,2026-01-12,12:49:09,SKU00026,Thon Espace,4
ORD-2026-01-12-S04-0005,STORE04,2026-01-12,12:49:09,SKU00045,Thon Note,5
ORD-2026-01-12-S04-0005,STORE04,2026-01-12,12:49:09,SKU00071,Thon Chaleur,5
ORD-2026-01-12-S04-0005,STORE04,2026-01-12,12:49:09,SKU00041,Crème Chair,4
ORD-2026-01-12-S04-0005,STORE04,2026-01-12,12:49:09,SKU00047,Saumon Perdu,1
ORD-2026-01-12-S04-0005,STORE04,2026-01-12,12:49:09,SKU00089,Biscuits Faute,3
ORD-2026-01-12-S04-0005,STORE04,2026-01-12,12:49:09,SKU00053,Glace Bas,4
ORD-2026-01-12-S04-0006,STORE04,2026-01-12,16:21:20,SKU00077,Nettoyant Éprouver,1
ORD-2026-01-12-S04-0006,STORE04,2026-01-12,16:21:20,SKU00079,Éponges Monter,2
ORD-2026-01-12-S04-0006,STORE04,2026-01-12,16:21:20,SKU00052,Légumes surgelés Chambre,5
ORD-2026-01-12-S04-0006,STORE04,2026-01-12,16:21:20,SKU00003,Biscuits Part,1
ORD-2026-01-12-S04-0007,STORE04,2026-01-12,15:21:51,SKU00090,Laitue Parvenir,1
ORD-2026-01-12-S04-0007,STORE04,2026-01-12,15:21:51,SKU00022,Savon Approcher,2
ORD-2026-01-12-S04-0007,STORE04,2026-01-12,15:21:51,SKU00033,Sauce tomate Réunir,2
ORD-2026-01-12-S04-0007,STORE04,2026-01-12,15:21:51,SKU00074,Confiture Rassurer,5
ORD-2026-01-12-S04-0007,STORE04,2026-01-12,15:21:51,SKU00043,Nettoyant Occasion,3
ORD-2026-01-12-S04-0007,STORE04,2026-01-12,15:21:51,SKU00088,Yaourt Mémoire,5
ORD-2026-01-12-S04-0007,STORE04,2026-01-12,15:21:51,SKU00069,Glace Pain,4
ORD-2026-01-12-S04-0007,STORE04,2026-01-12,15:21:51,SKU00100,Sucre Émotion,5
ORD-2026-01-12-S04-0008,STORE04,2026-01-12,13:23:16,SKU00041,Crème Chair,2
ORD-2026-01-12-S04-0008,STORE04,2026-01-12,13:23:16,SKU00044,Bananes Lentement,4
ORD-2026-01-12-S04-0009,STORE04,2026-01-12,20:42:51,SKU00030,Pommes Eh,5
ORD-2026-01-12-S04-0010,STORE04,2026-01-12,10:14:46,SKU00100,Sucre Émotion,4
ORD-2026-01-12-S04-0010,STORE04,2026-01-12,10:14:46,SKU00080,Confiture Poids,1
ORD-2026-01-12-S04-0010,STORE04,2026-01-12,10:14:46,SKU00098,Lingettes Discuter,2
ORD-2026-01-12-S04-0010,STORE04,2026-01-12,10:14:46,SKU00087,Confiture Absence,3
ORD-2026-01-12-S04-0010,STORE04,2026-01-12,10:14:46,SKU00092,Shampoing Nord,3
ORD-2026-01-12-S04-0010,STORE04,2026-01-12,10:14:46,SKU00021,Bananes Bien,4
ORD-2026-01-12-S04-0010,STORE04,2026-01-12,10:14:46,SKU00009,Tomates Ami,3
ORD-2026-01-12-S04-0010,STORE04,2026-01-12,10:14:46,SKU00014,Eau En,3
ORD-2026-01-12-S04-0011,STORE04,2026-01-12,20:29:29,SKU00081,Crème Pleurer,2
ORD-2026-01-12-S04-0011,STORE04,2026-01-12,20:29:29,SKU00023,Pâtes Inconnu,1
ORD-2026-01-12-S04-0011,STORE04,2026-01-12,20:29:29,SKU00083,Miel Mode,3
ORD-2026-01-12-S04-0011,STORE04,2026-01-12,20:29:29,SKU00037,Chocolat Peur,1
ORD-2026-01-12-S04-0011,STORE04,2026-01-12,20:29:29,SKU00071,Thon Chaleur,4
ORD-2026-01-12-S04-0011,STORE04,2026-01-12,20:29:29,SKU00002,Crème Projet,1
ORD-2026-01-12-S04-0011,STORE04,2026-01-12,20:29:29,SKU00078,Thon Dehors,1
ORD-2026-01-12-S04-0012,STORE04,2026-01-12,11:03:52,SKU00063,Thé Nommer,5
ORD-2026-01-12-S04-0012,STORE04,2026-01-12,11:03:52,SKU00024,Oranges Boire,4
ORD-2026-01-12-S04-0012,STORE04,2026-01-12,11:03:52,SKU00099,Poulet Gauche,1
ORD-2026-01-12-S04-0012,STORE04,2026-01-12,11:03:52,SKU00012,Boeuf Entourer,3
ORD-2026-01-12-S04-0012,STORE04,2026-01-12,11:03:52,SKU00047,Saumon Perdu,4
ORD-2026-01-12-S04-0012,STORE04,2026-01-12,11:03:52,SKU00054,Sel Moins,3
ORD-2026-01-12-S04-0012,STORE04,2026-01-12,11:03:52,SKU00056,Lait infantile Chien,4
ORD-2026-01-12-S04-0012,STORE04,2026-01-12,11:03:52,SKU00006,Huile Enfin,5
ORD-2026-01-12-S04-0013,STORE04,2026-01-12,15:42:46,SKU00060,Savon Ramasser,1
ORD-2026-01-12-S04-0013,STORE04,2026-01-12,15:42:46,SKU00032,Conserves Conscience,2
ORD-2026-01-12-S04-0013,STORE04,2026-01-12,15:42:46,SKU00079,Éponges Monter,1
ORD-2026-01-12-S04-0013,STORE04,2026-01-12,15:42:46,SKU00036,Crème Étage,4
ORD-2026-01-12-S04-0014,STORE04,2026-01-12,12:14:33,SKU00051,Thé Tant,1
ORD-2026-01-12-S04-0014,STORE04,2026-01-12,12:14:33,SKU00044,Bananes Lentement,2
ORD-2026-01-12-S04-0014,STORE04,2026-01-12,12:14:33,SKU00067,Céréales Étranger,4
