order_id,store_id,order_date,order_time,sku,product_name,quantity
ORD-2026-01-12-S01-0001,STORE01,2026-01-12,20:25:33,SKU00003,Biscuits Part,1
ORD-2026-01-12-S01-0001,STORE01,2026-01-12,20:25:33,SKU00056,Lait infantile Chien,4
ORD-2026-01-12-S01-0001,STORE01,2026-01-12,20:25:33,SKU00048,Biscuits Avancer,2
ORD-2026-01-12-S01-0001,STORE01,2026-01-12,20:25:33,SKU00066,Soda Peau,1
ORD-2026-01-12-S01-0002,STORE01,2026-01-12,9:12:24,SKU00051,Thé Tant,5
ORD-2026-01-12-S01-0002,STORE01,2026-01-12,9:12:24,SKU00071,Thon Chaleur,3
ORD-2026-01-12-S01-0002,STORE01,2026-01-12,9:12:24,SKU00020,Riz Ensuite,3
ORD-2026-01-12-S01-0002,STORE01,2026-01-12,9:12:24,SKU00038,Sauce tomate Montrer,2
ORD-2026-01-12-S01-0003,STORE01,2026-01-12,20:25:11,SKU00100,Sucre Émotion,1
ORD-2026-01-12-S01-0003,STORE01,2026-01-12,20:25:11,SKU00082,Beurre Également,5
ORD-2026-01-12-S01-0003,STORE01,2026-01-12,20:25:11,SKU00095,Boeuf Toucher,2
ORD-2026-01-12-S01-0003,STORE01,2026-01-12,20:25:11,SKU00009,Tomates Ami,5
ORD-2026-01-12-S01-0003,STORE01,2026-01-12,20:25:11,SKU00099,Poulet Gauche,4
ORD-2026-01-12-S01-0003,STORE01,2026-01-12,20:25:11,SKU00051,Thé Tant,2
ORD-2026-01-12-S01-0003,STORE01,2026-01-12,20:25:11,SKU00020,Riz Ensuite,3
ORD-2026-01-12-S01-0003,STORE01,2026-01-12,20:25:11,SKU00013,Petits pots Saison,2
ORD-2026-01-12-S01-0003,STORE01,2026-01-12,20:25:11,SKU00069,Glace Pain,3
ORD-2026-01-12-S01-0004,STORE01,2026-01-12,13:52:57,SKU00056,Lait infantile Chien,2
ORD-2026-01-12-S01-0004,STORE01,2026-01-12,13:52:57,SKU00100,Sucre Émotion,2
ORD-2026-01-12-S01-0004,STORE01,2026-01-12,13:52:57,SKU00053,Glace Bas,2
ORD-2026-01-12-S01-0004,STORE01,2026-01-12,13:52:57,SKU00044,Bananes Lentement,2
