order_id,store_id,order_date,order_time,sku,product_name,quantity
ORD-2026-01-14-S04-0001,STORE04,2026-01-14,9:58:39,SKU00037,Chocolat Peur,2
ORD-2026-01-14-S04-0002,STORE04,2026-01-14,19:13:26,SKU00032,Conserves Conscience,1
ORD-2026-01-14-S04-0002,STORE04,2026-01-14,19:13:26,SKU00015,Crème Accuser,3
ORD-2026-01-14-S04-0002,STORE04,2026-01-14,19:13:26,SKU00079,Éponges Monter,5
ORD-2026-01-14-S04-0002,STORE04,2026-01-14,19:13:26,SKU00075,Couches Aide,4
ORD-2026-01-14-S04-0002,STORE04,2026-01-14,19:13:26,SKU00055,Conserves Inviter,2
ORD-2026-01-14-S04-0002,STORE04,2026-01-14,19:13:26,SKU00057,Lait Étrange,4
ORD-2026-01-14-S04-0002,STORE04,2026-01-14,19:13:26,SKU00092,Shampoing Nord,3
ORD-2026-01-14-S04-0002,STORE04,2026-01-14,19:13:26,SKU00038,Sauce tomate Montrer,1
ORD-2026-01-14-S04-0002,STORE04,2026-01-14,19:13:26,SKU00029,Nettoyant Poids,5
ORD-2026-01-14-S04-0002,STORE04,2026-01-14,19:13:26,SKU00045,Thon Note,2
ORD-2026-01-14-S04-0003,STORE04,2026-01-14,14:57:15,SKU00076,Lingettes Certainement,5
ORD-2026-01-14-S04-0003,STORE04,2026-01-14,14:57:15,SKU00052,Légumes surgelés Chambre,5
ORD-2026-01-14-S04-0003,STORE04,2026-01-14,14:57:15,SKU00098,Lingettes Discuter,1
ORD-2026-01-14-S04-0003,STORE04,2026-01-14,14:57:15,SKU00031,Porc Rapport,1
ORD-2026-01-14-S04-0003,STORE04,2026-01-14,14:57:15,SKU00095,Boeuf Toucher,2
ORD-2026-01-14-S04-0004,STORE04,2026-01-14,21:33:18,SKU00094,Poisson pané Rencontrer,3
ORD-2026-01-14-S04-0004,STORE04,2026-01-14,21:33:18,SKU00043,Nettoyant Occasion,4
ORD-2026-01-14-S04-0004,STORE04,2026-01-14,21:33:18,SKU00034,Eau Rien,5
ORD-2026-01-14-S04-0004,STORE04,2026-01-14,21:33:18,SKU00007,Jus Beau,2
ORD-2026-01-14-S04-0004,STORE04,2026-01-14,21:33:18,SKU00067,Céréales Étranger,4
ORD-2026-01-14-S04-0005,STORE04,2026-01-14,14:07:58,SKU00067,Céréales Étranger,1
ORD-2026-01-14-S04-0005,STORE04,2026-01-14,14:07:58,SKU00009,Tomates Ami,3
ORD-2026-01-14-S04-0005,STORE04,2026-01-14,14:07:58,SKU00089,Biscuits Faute,4
ORD-2026-01-14-S04-0005,STORE04,2026-01-14,14:07:58,SKU00035,Biscuits Peur,5
ORD-2026-01-14-S04-0005,STORE04,2026-01-14,14:07:58,SKU00019,Liquide vaisselle Baisser,4
ORD-2026-01-14-S04-0005,STORE04,2026-01-14,14:07:58,SKU00015,Crème Accuser,2
ORD-2026-01-14-S04-0006,STORE04,2026-01-14,19:58:15,SKU00041,Crème Chair,1
ORD-2026-01-14-S04-0006,STORE04,2026-01-14,19:58:15,SKU00068,Crème Bras,4
ORD-2026-01-14-S04-0006,STORE04,2026-01-14,19:58:15,SKU00086,Éponges Manier,1
ORD-2026-01-14-S04-0007,STORE04,2026-01-14,13:39:16,SKU00023,Pâtes Inconnu,5
ORD-2026-01-14-S04-0007,STORE04,2026-01-14,13:39:16,SKU00012,Boeuf Entourer,1
ORD-2026-01-14-S04-0007,STORE04,2026-01-14,13:39:16,SKU00010,Déodorant Saisir,3
ORD-2026-01-14-S04-0007,STORE04,2026-01-14,13:39:16,SKU00053,Glace Bas,2
ORD-2026-01-14-S04-0007,STORE04,2026-01-14,13:39:16,SKU00054,Sel Moins,1
ORD-2026-01-14-S04-0007,STORE04,2026-01-14,13:39:16,SKU00026,Thon Espace,4
ORD-2026-01-14-S04-0007,STORE04,2026-01-14,13:39:16,SKU00098,Lingettes Discuter,1
ORD-2026-01-14-S04-0008,STORE04,2026-01-14,19:08:28,SKU00031,Porc Rapport,3
ORD-2026-01-14-S04-0008,STORE04,2026-01-14,19:08:28,SKU00016,Crème Boire,2
ORD-2026-01-14-S04-0008,STORE04,2026-01-14,19:08:28,SKU00041,Crème Chair,2
ORD-2026-01-14-S04-0009,STORE04,2026-01-14,11:53:28,SKU00074,Confiture Rassurer,2
ORD-2026-01-14-S04-0010,STORE04,2026-01-14,9:34:26,SKU00076,Lingettes Certainement,2
ORD-2026-01-14-S04-0010,STORE04,2026-01-14,9:34:26,SKU00065,Poisson pané Flot,3
ORD-2026-01-14-S04-0010,STORE04,2026-01-14,9:34:26,SKU00061,Savon Parent,3
ORD-2026-01-14-S04-0010,STORE04,2026-01-14,9:34:26,SKU00091,Lait infantile Fortune,4
ORD-2026-01-14-S04-0010,STORE04,2026-01-14,9:34:26,SKU00093,Lait infantile Vif,3
ORD-2026-01-14-S04-0010,STORE04,2026-01-14,9:34:26,SKU00021,Bananes Bien,4
ORD-2026-01-14-S04-0010,STORE04,2026-01-14,9:34:26,SKU00022,Savon Approcher,2
ORD-2026-01-14-S04-0010,STORE04,2026-01-14,9:34:26,SKU00011,Frites Remonter,1
ORD-2026-01-14-S04-0011,STORE04,2026-01-14,10:40:04,SKU00053,Glace Bas,2
ORD-2026-01-14-S04-0011,STORE04,2026-01-14,10:40:04,SKU00006,Huile Enfin,5
ORD-2026-01-14-S04-0012,STORE04,2026-01-14,15:34:54,SKU00066,Soda Peau,2
ORD-2026-01-14-S04-0013,STORE04,2026-01-14,15:34:48,SKU00024,Oranges Boire,1
ORD-2026-01-14-S04-0013,STORE04,2026-01-14,15:34:48,SKU00037,Chocolat Peur,4
ORD-2026-01-14-S04-0013,STORE04,2026-01-14,15:34:48,SKU00060,Savon Ramasser,4
ORD-2026-01-14-S04-0013,STORE04,2026-01-14,15:34:48,SKU00064,Pâtes Deviner,1
