order_id,store_id,order_date,order_time,sku,product_name,quantity
ORD-2026-01-08-S01-0001,STORE01,2026-01-08,19:17:15,SKU00033,Sauce tomate Réunir,2
ORD-2026-01-08-S01-0002,STORE01,2026-01-08,19:06:43,SKU00081,Crème Pleurer,5
ORD-2026-01-08-S01-0002,STORE01,2026-01-08,19:06:43,SKU00098,Lingettes Discuter,1
ORD-2026-01-08-S01-0002,STORE01,2026-01-08,19:06:43,SKU00001,Boeuf Oreille,5
ORD-2026-01-08-S01-0003,STORE01,2026-01-08,8:01:05,SKU00099,Poulet Gauche,2
ORD-2026-01-08-S01-0003,STORE01,2026-01-08,8:01:05,SKU00015,Crème Accuser,2
ORD-2026-01-08-S01-0003,STORE01,2026-01-08,8:01:05,SKU00071,Thon Chaleur,5
ORD-2026-01-08-S01-0003,STORE01,2026-01-08,8:01:05,SKU00006,Huile Enfin,5
ORD-2026-01-08-S01-0003,STORE01,2026-01-08,8:01:05,SKU00023,Pâtes Inconnu,1
ORD-2026-01-08-S01-0003,STORE01,2026-01-08,8:01:05,SKU00018,Liquide vaisselle Sourire,5
ORD-2026-01-08-S01-0003,STORE01,2026-01-08,8:01:05,SKU00011,Frites Remonter,2
ORD-2026-01-08-S01-0004,STORE01,2026-01-08,14:14:28,SKU00001,Boeuf Oreille,5
ORD-2026-01-08-S01-0004,STORE01,2026-01-08,14:14:28,SKU00036,Crème Étage,3
ORD-2026-01-08-S01-0004,STORE01,2026-01-08,14:14:28,SKU00084,Crème Baisser,1
ORD-2026-01-08-S01-0004,STORE01,2026-01-08,14:14:28,SKU00033,Sauce tomate Réunir,2
ORD-2026-01-08-S01-0004,STORE01,2026-01-08,14:14:28,SKU00056,Lait infantile Chien,4
ORD-2026-01-08-S01-0004,STORE01,2026-01-08,14:14:28,SKU00019,Liquide vaisselle Baisser,3
ORD-2026-01-08-S01-0004,STORE01,2026-01-08,14:14:28,SKU00038,Sauce tomate Montrer,3
ORD-2026-01-08-S01-0004,STORE01,2026-01-08,14:14:28,SKU00026,Thon Espace,2
ORD-2026-01-08-S01-0004,STORE01,2026-01-08,14:14:28,SKU00028,Carottes Tranquille,2
ORD-2026-01-08-S01-0005,STORE01,2026-01-08,9:05:24,SKU00082,Beurre Également,1
ORD-2026-01-08-S01-0005,STORE01,2026-01-08,9:05:24,SKU00062,Huile Côté,3
ORD-2026-01-08-S01-0005,STORE01,2026-01-08,9:05:24,SKU00086,Éponges Manier,3
ORD-2026-01-08-S01-0005,STORE01,2026-01-08,9:05:24,SKU00069,Glace Pain,5
ORD-2026-01-08-S01-0005,STORE01,2026-01-08,9:05:24,SKU00088,Yaourt Mémoire,3
ORD-2026-01-08-S01-0005,STORE01,2026-01-08,9:05:24,SKU00096,Lessive Point,1
