warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH01,SKU00001,Boeuf Oreille,267,36,2026-01-11,23:59:59
WH01,SKU00002,Crème Projet,465,62,2026-01-11,23:59:59
WH01,SKU00003,Biscuits Part,370,0,2026-01-11,23:59:59
WH01,SKU00004,Saumon Comme,351,46,2026-01-11,23:59:59
WH01,SKU00005,Porc Étonner,289,6,2026-01-11,23:59:59
WH01,SKU00006,Huile Enfin,222,6,2026-01-11,23:59:59
WH01,SKU00007,Jus Beau,395,14,2026-01-11,23:59:59
WH01,SKU00008,Riz Inutile,257,27,2026-01-11,23:59:59
WH01,SKU00009,Tomates Ami,108,17,2026-01-11,23:59:59
WH01,SKU00010,Déodorant Saisir,190,21,2026-01-11,23:59:59
WH01,SKU00011,Frites Remonter,281,35,2026-01-11,23:59:59
WH01,SKU00012,Boeuf Entourer,41,5,2026-01-11,23:59:59
WH01,SKU00013,Petits pots Saison,291,47,2026-01-11,23:59:59
WH01,SKU00014,Eau En,237,44,2026-01-11,23:59:59
WH01,SKU00015,Crème Accuser,498,60,2026-01-11,23:59:59
WH01,SKU00016,Crème Boire,85,3,2026-01-11,23:59:59
WH01,SKU00017,Soda Vol,195,35,2026-01-11,23:59:59
WH01,SKU00018,Liquide vaisselle Sourire,264,2,2026-01-11,23:59:59
WH01,SKU00019,Liquide vaisselle Baisser,362,6,2026-01-11,23:59:59
WH01,SKU00020,Riz Ensuite,384,43,2026-01-11,23:59:59
WH01,SKU00021,Bananes Bien,469,30,2026-01-11,23:59:59
WH01,SKU00022,Savon Approcher,245,34,2026-01-11,23:59:59
WH01,SKU00023,Pâtes Inconnu,391,77,2026-01-11,23:59:59
WH01,SKU00024,Oranges Boire,439,27,2026-01-11,23:59:59
WH01,SKU00025,Conserves Problème,34,4,2026-01-11,23:59:59
WH01,SKU00026,Thon Espace,192,38,2026-01-11,23:59:59
WH01,SKU00027,Poisson pané Flot,482,19,2026-01-11,23:59:59
WH01,SKU00028,Carottes Tranquille,260,37,2026-01-11,23:59:59
WH01,SKU00029,Nettoyant Poids,245,11,2026-01-11,23:59:59
WH01,SKU00030,Pommes Eh,411,65,2026-01-11,23:59:59
WH01,SKU00031,Porc Rapport,141,10,2026-01-11,23:59:59
WH01,SKU00032,Conserves Conscience,492,39,2026-01-11,23:59:59
WH01,SKU00033,Sauce tomate Réunir,443,6,2026-01-11,23:59:59
WH01,SKU00034,Eau Rien,336,12,2026-01-11,23:59:59
WH01,SKU00035,Biscuits Peur,263,8,2026-01-11,23:59:59
WH01,SKU00036,Crème Étage,86,15,2026-01-11,23:59:59
WH01,SKU00037,Chocolat Peur,83,0,2026-01-11,23:59:59
WH01,SKU00038,Sauce tomate Montrer,27,1,2026-01-11,23:59:59
WH01,SKU00039,Crevettes Disparaître,282,13,2026-01-11,23:59:59
WH01,SKU00040,Biscuits Cerveau,314,18,2026-01-11,23:59:59
WH01,SKU00041,Crème Chair,274,8,2026-01-11,23:59:59
WH01,SKU00042,Confiture Toit,320,29,2026-01-11,23:59:59
WH01,SKU00043,Nettoyant Occasion,69,10,2026-01-11,23:59:59
WH01,SKU00044,Bananes Lentement,484,19,2026-01-11,23:59:59
WH01,SKU00045,Thon Note,30,2,2026-01-11,23:59:59
WH01,SKU00046,Biscuits Moyen,45,4,2026-01-11,23:59:59
WH01,SKU00047,Saumon Perdu,142,15,2026-01-11,23:59:59
WH01,SKU00048,Biscuits Avancer,142,20,2026-01-11,23:59:59
WH01,SKU00049,Légumes surgelés Trésor,108,4,2026-01-11,23:59:59
WH01,SKU00050,Oranges Terminer,473,67,2026-01-11,23:59:59
WH01,SKU00051,Thé Tant,382,14,2026-01-11,23:59:59
WH01,SKU00052,Légumes surgelés Chambre,33,3,2026-01-11,23:59:59
WH01,SKU00053,Glace Bas,498,46,2026-01-11,23:59:59
WH01,SKU00054,Sel Moins,295,38,2026-01-11,23:59:59
WH01,SKU00055,Conserves Inviter,363,25,2026-01-11,23:59:59
WH01,SKU00056,Lait infantile Chien,358,1,2026-01-11,23:59:59
WH01,SKU00057,Lait Étrange,344,16,2026-01-11,23:59:59
WH01,SKU00058,Lingettes Distinguer,376,1,2026-01-11,23:59:59
WH01,SKU00059,Glace Disparaître,65,0,2026-01-11,23:59:59
WH01,SKU00060,Savon Ramasser,324,26,2026-01-11,23:59:59
WH01,SKU00061,Savon Parent,25,2,2026-01-11,23:59:59
WH01,SKU00062,Huile Côté,479,91,2026-01-11,23:59:59
WH01,SKU00063,Thé Nommer,356,19,2026-01-11,23:59:59
WH01,SKU00064,Pâtes Deviner,112,4,2026-01-11,23:59:59
WH01,SKU00065,Poisson pané Flot,66,11,2026-01-11,23:59:59
WH01,SKU00066,Soda Peau,224,31,2026-01-11,23:59:59
WH01,SKU00067,Céréales Étranger,183,8,2026-01-11,23:59:59
WH01,SKU00068,Crème Bras,356,13,2026-01-11,23:59:59
WH01,SKU00069,Glace Pain,124,11,2026-01-11,23:59:59
WH01,SKU00070,Dentifrice Rejoindre,367,24,2026-01-11,23:59:59
WH01,SKU00071,Thon Chaleur,21,1,2026-01-11,23:59:59
WH01,SKU00072,Crevettes Autorité,257,5,2026-01-11,23:59:59
WH01,SKU00073,Yaourt Tenir,213,21,2026-01-11,23:59:59
WH01,SKU00074,Confiture Rassurer,453,6,2026-01-11,23:59:59
WH01,SKU00075,Couches Aide,208,16,2026-01-11,23:59:59
WH01,SKU00076,Lingettes Certainement,202,12,2026-01-11,23:59:59
WH01,SKU00077,Nettoyant Éprouver,1,0,2026-01-11,23:59:59
WH01,SKU00078,Thon Dehors,176,14,2026-01-11,23:59:59
WH01,SKU00079,Éponges Monter,478,56,2026-01-11,23:59:59
WH01,SKU00080,Confiture Poids,233,29,2026-01-11,23:59:59
WH01,SKU00081,Crème Pleurer,182,25,2026-01-11,23:59:59
WH01,SKU00082,Beurre Également,462,74,2026-01-11,23:59:59
WH01,SKU00083,Miel Mode,49,9,2026-01-11,23:59:59
WH01,SKU00084,Crème Baisser,275,14,2026-01-11,23:59:59
WH01,SKU00085,Biscuits Défendre,67,12,2026-01-11,23:59:59
