warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH03,SKU00001,Boeuf Oreille,133,4,2026-01-08,23:59:59
WH03,SKU00002,Crème Projet,155,0,2026-01-08,23:59:59
WH03,SKU00003,Biscuits Part,0,0,2026-01-08,23:59:59
WH03,SKU00004,Saumon Comme,267,52,2026-01-08,23:59:59
WH03,SKU00005,Porc Étonner,388,17,2026-01-08,23:59:59
WH03,SKU00006,Huile Enfin,176,18,2026-01-08,23:59:59
WH03,SKU00007,Jus Beau,240,34,2026-01-08,23:59:59
WH03,SKU00008,Riz Inutile,4,0,2026-01-08,23:59:59
WH03,SKU00009,Tomates Ami,484,96,2026-01-08,23:59:59
WH03,SKU00010,Déodorant Saisir,244,19,2026-01-08,23:59:59
WH03,SKU00011,Frites Remonter,4,0,2026-01-08,23:59:59
WH03,SKU00012,Boeuf Entourer,408,37,2026-01-08,23:59:59
WH03,SKU00013,Petits pots Saison,305,14,2026-01-08,23:59:59
WH03,SKU00014,Eau En,407,0,2026-01-08,23:59:59
WH03,SKU00015,Crème Accuser,280,23,2026-01-08,23:59:59
WH03,SKU00016,Crème Boire,96,13,2026-01-08,23:59:59
WH03,SKU00017,Soda Vol,451,71,2026-01-08,23:59:59
WH03,SKU00018,Liquide vaisselle Sourire,223,25,2026-01-08,23:59:59
WH03,SKU00019,Liquide vaisselle Baisser,127,5,2026-01-08,23:59:59
WH03,SKU00020,Riz Ensuite,366,49,2026-01-08,23:59:59
WH03,SKU00021,Bananes Bien,424,48,2026-01-08,23:59:59
WH03,SKU00022,Savon Approcher,112,8,2026-01-08,23:59:59
WH03,SKU00023,Pâtes Inconnu,40,6,2026-01-08,23:59:59
WH03,SKU00024,Oranges Boire,320,30,2026-01-08,23:59:59
WH03,SKU00025,Conserves Problème,264,48,2026-01-08,23:59:59
WH03,SKU00026,Thon Espace,409,78,2026-01-08,23:59:59
WH03,SKU00027,Poisson pané Flot,413,34,2026-01-08,23:59:59
WH03,SKU00028,Carottes Tranquille,145,20,2026-01-08,23:59:59
WH03,SKU00029,Nettoyant Poids,380,68,2026-01-08,23:59:59
WH03,SKU00030,Pommes Eh,414,34,2026-01-08,23:59:59
WH03,SKU00031,Porc Rapport,211,12,2026-01-08,23:59:59
WH03,SKU00032,Conserves Conscience,436,8,2026-01-08,23:59:59
WH03,SKU00033,Sauce tomate Réunir,93,4,2026-01-08,23:59:59
WH03,SKU00034,Eau Rien,148,3,2026-01-08,23:59:59
WH03,SKU00035,Biscuits Peur,326,58,2026-01-08,23:59:59
WH03,SKU00036,Crème Étage,316,57,2026-01-08,23:59:59
WH03,SKU00037,Chocolat Peur,139,22,2026-01-08,23:59:59
WH03,SKU00038,Sauce tomate Montrer,318,62,2026-01-08,23:59:59
WH03,SKU00039,Crevettes Disparaître,96,10,2026-01-08,23:59:59
WH03,SKU00040,Biscuits Cerveau,9,0,2026-01-08,23:59:59
WH03,SKU00041,Crème Chair,25,4,2026-01-08,23:59:59
WH03,SKU00042,Confiture Toit,11,0,2026-01-08,23:59:59
WH03,SKU00043,Nettoyant Occasion,497,13,2026-01-08,23:59:59
WH03,SKU00044,Bananes Lentement,144,8,2026-01-08,23:59:59
WH03,SKU00045,Thon Note,64,11,2026-01-08,23:59:59
WH03,SKU00046,Biscuits Moyen,224,0,2026-01-08,23:59:59
WH03,SKU00047,Saumon Perdu,119,2,2026-01-08,23:59:59
WH03,SKU00048,Biscuits Avancer,77,0,2026-01-08,23:59:59
WH03,SKU00049,Légumes surgelés Trésor,252,13,2026-01-08,23:59:59
WH03,SKU00050,Oranges Terminer,175,26,2026-01-08,23:59:59
WH03,SKU00051,Thé Tant,159,31,2026-01-08,23:59:59
WH03,SKU00052,Légumes surgelés Chambre,190,29,2026-01-08,23:59:59
WH03,SKU00053,Glace Bas,356,4,2026-01-08,23:59:59
WH03,SKU00054,Sel Moins,169,5,2026-01-08,23:59:59
WH03,SKU00055,Conserves Inviter,431,18,2026-01-08,23:59:59
WH03,SKU00056,Lait infantile Chien,28,2,2026-01-08,23:59:59
WH03,SKU00057,Lait Étrange,397,50,2026-01-08,23:59:59
WH03,SKU00058,Lingettes Distinguer,36,7,2026-01-08,23:59:59
WH03,SKU00059,Glace Disparaître,92,6,2026-01-08,23:59:59
WH03,SKU00060,Savon Ramasser,458,32,2026-01-08,23:59:59
WH03,SKU00061,Savon Parent,418,48,2026-01-08,23:59:59
WH03,SKU00062,Huile Côté,424,1,2026-01-08,23:59:59
WH03,SKU00063,Thé Nommer,62,12,2026-01-08,23:59:59
WH03,SKU00064,Pâtes Deviner,365,31,2026-01-08,23:59:59
WH03,SKU00065,Poisson pané Flot,197,28,2026-01-08,23:59:59
WH03,SKU00066,Soda Peau,126,23,2026-01-08,23:59:59
WH03,SKU00067,Céréales Étranger,17,1,2026-01-08,23:59:59
WH03,SKU00068,Crème Bras,235,47,2026-01-08,23:59:59
WH03,SKU00069,Glace Pain,394,12,2026-01-08,23:59:59
WH03,SKU00070,Dentifrice Rejoindre,266,42,2026-01-08,23:59:59
WH03,SKU00071,Thon Chaleur,106,15,2026-01-08,23:59:59
WH03,SKU00072,Crevettes Autorité,199,19,2026-01-08,23:59:59
WH03,SKU00073,Yaourt Tenir,479,41,2026-01-08,23:59:59
WH03,SKU00074,Confiture Rassurer,81,1,2026-01-08,23:59:59
WH03,SKU00075,Couches Aide,381,70,2026-01-08,23:59:59
WH03,SKU00076,Lingettes Certainement,266,7,2026-01-08,23:59:59
WH03,SKU00077,Nettoyant Éprouver,129,15,2026-01-08,23:59:59
WH03,SKU00078,Thon Dehors,326,38,2026-01-08,23:59:59
WH03,SKU00079,Éponges Monter,101,11,2026-01-08,23:59:59
WH03,SKU00080,Confiture Poids,454,6,2026-01-08,23:59:59
WH03,SKU00081,Crème Pleurer,442,85,2026-01-08,23:59:59
WH03,SKU00082,Beurre Également,111,3,2026-01-08,23:59:59
WH03,SKU00083,Miel Mode,120,20,2026-01-08,23:59:59
