order_id,store_id,order_date,order_time,sku,product_name,quantity
ORD-2026-01-09-S02-0001,STORE02,2026-01-09,9:44:55,SKU00057,Lait Étrange,3
ORD-2026-01-09-S02-0001,STORE02,2026-01-09,9:44:55,SKU00073,Yaourt Tenir,3
ORD-2026-01-09-S02-0001,STORE02,2026-01-09,9:44:55,SKU00077,Nettoyant Éprouver,5
ORD-2026-01-09-S02-0002,STORE02,2026-01-09,16:13:44,SKU00079,Éponges Monter,2
ORD-2026-01-09-S02-0002,STORE02,2026-01-09,16:13:44,SKU00096,Lessive Point,5
ORD-2026-01-09-S02-0002,STORE02,2026-01-09,16:13:44,SKU00089,Biscuits Faute,1
ORD-2026-01-09-S02-0002,STORE02,2026-01-09,16:13:44,SKU00009,Tomates Ami,1
ORD-2026-01-09-S02-0002,STORE02,2026-01-09,16:13:44,SKU00043,Nettoyant Occasion,5
ORD-2026-01-09-S02-0002,STORE02,2026-01-09,16:13:44,SKU00028,Carottes Tranquille,5
ORD-2026-01-09-S02-0002,STORE02,2026-01-09,16:13:44,SKU00054,Sel Moins,1
ORD-2026-01-09-S02-0003,STORE02,2026-01-09,19:44:38,SKU00058,Lingettes Distinguer,3
ORD-2026-01-09-S02-0003,STORE02,2026-01-09,19:44:38,SKU00002,Crème Projet,4
ORD-2026-01-09-S02-0003,STORE02,2026-01-09,19:44:38,SKU00061,Savon Parent,5
ORD-2026-01-09-S02-0003,STORE02,2026-01-09,19:44:38,SKU00056,Lait infantile Chien,3
ORD-2026-01-09-S02-0003,STORE02,2026-01-09,19:44:38,SKU00019,Liquide vaisselle Baisser,3
ORD-2026-01-09-S02-0003,STORE02,2026-01-09,19:44:38,SKU00029,Nettoyant Poids,5
ORD-2026-01-09-S02-0003,STORE02,2026-01-09,19:44:38,SKU00031,Porc Rapport,5
ORD-2026-01-09-S02-0003,STORE02,2026-01-09,19:44:38,SKU00017,Soda Vol,5
ORD-2026-01-09-S02-0004,STORE02,2026-01-09,10:39:36,SKU00037,Chocolat Peur,4
ORD-2026-01-09-S02-0004,STORE02,2026-01-09,10:39:36,SKU00049,Légumes surgelés Trésor,5
ORD-2026-01-09-S02-0004,STORE02,2026-01-09,10:39:36,SKU00081,Crème Pleurer,4
ORD-2026-01-09-S02-0004,STORE02,2026-01-09,10:39:36,SKU00046,Biscuits Moyen,4
ORD-2026-01-09-S02-0004,STORE02,2026-01-09,10:39:36,SKU00032,Conserves Conscience,2
ORD-2026-01-09-S02-0004,STORE02,2026-01-09,10:39:36,SKU00075,Couches Aide,5
ORD-2026-01-09-S02-0005,STORE02,2026-01-09,19:18:12,SKU00008,Riz Inutile,1
ORD-2026-01-09-S02-0005,STORE02,2026-01-09,19:18:12,SKU00091,Lait infantile Fortune,1
ORD-2026-01-09-S02-0005,STORE02,2026-01-09,19:18:12,SKU00021,Bananes Bien,1
ORD-2026-01-09-S02-0005,STORE02,2026-01-09,19:18:12,SKU00056,Lait infantile Chien,4
ORD-2026-01-09-S02-0006,STORE02,2026-01-09,19:54:13,SKU00085,Biscuits Défendre,5
ORD-2026-01-09-S02-0006,STORE02,2026-01-09,19:54:13,SKU00099,Poulet Gauche,4
