warehouse_code,sku,product_name,available_quantity,reserved_quantity,snapshot_date,snapshot_time
WH01,SKU00001,Boeuf Oreille,122,1,2026-01-14,23:59:59
WH01,SKU00002,Crème Projet,261,36,2026-01-14,23:59:59
WH01,SKU00003,Biscuits Part,330,49,2026-01-14,23:59:59
WH01,SKU00004,Saumon Comme,143,12,2026-01-14,23:59:59
WH01,SKU00005,Porc Étonner,410,77,2026-01-14,23:59:59
WH01,SKU00006,Huile Enfin,487,81,2026-01-14,23:59:59
WH01,SKU00007,Jus Beau,84,8,2026-01-14,23:59:59
WH01,SKU00008,Riz Inutile,476,28,2026-01-14,23:59:59
WH01,SKU00009,Tomates Ami,152,24,2026-01-14,23:59:59
WH01,SKU00010,Déodorant Saisir,447,29,2026-01-14,23:59:59
WH01,SKU00011,Frites Remonter,183,16,2026-01-14,23:59:59
WH01,SKU00012,Boeuf Entourer,270,25,2026-01-14,23:59:59
WH01,SKU00013,Petits pots Saison,304,21,2026-01-14,23:59:59
WH01,SKU00014,Eau En,90,3,2026-01-14,23:59:59
WH01,SKU00015,Crème Accuser,95,3,2026-01-14,23:59:59
WH01,SKU00016,Crème Boire,351,45,2026-01-14,23:59:59
WH01,SKU00017,Soda Vol,199,2,2026-01-14,23:59:59
WH01,SKU00018,Liquide vaisselle Sourire,421,30,2026-01-14,23:59:59
WH01,SKU00019,Liquide vaisselle Baisser,258,28,2026-01-14,23:59:59
WH01,SKU00020,Riz Ensuite,32,0,2026-01-14,23:59:59
WH01,SKU00021,Bananes Bien,266,34,2026-01-14,23:59:59
WH01,SKU00022,Savon Approcher,23,1,2026-01-14,23:59:59
WH01,SKU00023,Pâtes Inconnu,169,19,2026-01-14,23:59:59
WH01,SKU00024,Oranges Boire,214,39,2026-01-14,23:59:59
WH01,SKU00025,Conserves Problème,148,12,2026-01-14,23:59:59
WH01,SKU00026,Thon Espace,218,0,2026-01-14,23:59:59
WH01,SKU00027,Poisson pané Flot,463,38,2026-01-14,23:59:59
WH01,SKU00028,Carottes Tranquille,300,51,2026-01-14,23:59:59
WH01,SKU00029,Nettoyant Poids,30,1,2026-01-14,23:59:59
WH01,SKU00030,Pommes Eh,244,25,2026-01-14,23:59:59
WH01,SKU00031,Porc Rapport,132,14,2026-01-14,23:59:59
WH01,SKU00032,Conserves Conscience,141,14,2026-01-14,23:59:59
WH01,SKU00033,Sauce tomate Réunir,220,37,2026-01-14,23:59:59
WH01,SKU00034,Eau Rien,62,10,2026-01-14,23:59:59
WH01,SKU00035,Biscuits Peur,379,10,2026-01-14,23:59:59
WH01,SKU00036,Crème Étage,218,5,2026-01-14,23:59:59
WH01,SKU00037,Chocolat Peur,95,5,2026-01-14,23:59:59
WH01,SKU00038,Sauce tomate Montrer,59,5,2026-01-14,23:59:59
WH01,SKU00039,Crevettes Disparaître,22,1,2026-01-14,23:59:59
WH01,SKU00040,Biscuits Cerveau,372,73,2026-01-14,23:59:59
WH01,SKU00041,Crème Chair,417,51,2026-01-14,23:59:59
WH01,SKU00042,Confiture Toit,357,40,2026-01-14,23:59:59
WH01,SKU00043,Nettoyant Occasion,179,35,2026-01-14,23:59:59
WH01,SKU00044,Bananes Lentement,403,52,2026-01-14,23:59:59
WH01,SKU00045,Thon Note,363,64,2026-01-14,23:59:59
WH01,SKU00046,Biscuits Moyen,364,8,2026-01-14,23:59:59
WH01,SKU00047,Saumon Perdu,326,5,2026-01-14,23:59:59
WH01,SKU00048,Biscuits Avancer,21,2,2026-01-14,23:59:59
WH01,SKU00049,Légumes surgelés Trésor,62,5,2026-01-14,23:59:59
WH01,SKU00050,Oranges Terminer,266,38,2026-01-14,23:59:59
WH01,SKU00051,Thé Tant,113,6,2026-01-14,23:59:59
WH01,SKU00052,Légumes surgelés Chambre,110,11,2026-01-14,23:59:59
WH01,SKU00053,Glace Bas,67,13,2026-01-14,23:59:59
WH01,SKU00054,Sel Moins,278,26,2026-01-14,23:59:59
WH01,SKU00055,Conserves Inviter,365,51,2026-01-14,23:59:59
WH01,SKU00056,Lait infantile Chien,0,0,2026-01-14,23:59:59
WH01,SKU00057,Lait Étrange,51,3,2026-01-14,23:59:59
